BUS_STOP_N,BUS_ROOF_N,LOC_DESC,geometry,index_right,OBJECTID,SUBZONE_NO,SUBZONE_N,SUBZONE_C,CA_IND,PLN_AREA_N,PLN_AREA_C,REGION_N,REGION_C,INC_CRC,FMEL_UPD_D,X_ADDR,Y_ADDR,SHAPE_Leng,SHAPE_Area
77019,B16,BLK 515,POINT (40272.74680198357 39525.68709902093),253,254,3,PASIR RIS CENTRAL,PRSZ03,N,PASIR RIS,PR,EAST REGION,ER,FF244AAC9D31CDAF,2014-12-05,40755.9017,39341.7477,5273.2390021,1511487.38408
77021,B13,OPP BLK 571,POINT (40537.67132533249 39387.64087452926),253,254,3,PASIR RIS CENTRAL,PRSZ03,N,PASIR RIS,PR,EAST REGION,ER,FF244AAC9D31CDAF,2014-12-05,40755.9017,39341.7477,5273.2390021,1511487.38408
77029,B14,BLK 571,POINT (40550.38230140321 39415.46580285393),253,254,3,PASIR RIS CENTRAL,PRSZ03,N,PASIR RIS,PR,EAST REGION,ER,FF244AAC9D31CDAF,2014-12-05,40755.9017,39341.7477,5273.2390021,1511487.38408
77031,B11,BLK 528C/PASIR RIS STN,POINT (40798.57199923415 39246.53740103729),253,254,3,PASIR RIS CENTRAL,PRSZ03,N,PASIR RIS,PR,EAST REGION,ER,FF244AAC9D31CDAF,2014-12-05,40755.9017,39341.7477,5273.2390021,1511487.38408
77039,B12,BEF PASIR RIS STN,POINT (40799.41239996534 39295.3692980893),253,254,3,PASIR RIS CENTRAL,PRSZ03,N,PASIR RIS,PR,EAST REGION,ER,FF244AAC9D31CDAF,2014-12-05,40755.9017,39341.7477,5273.2390021,1511487.38408
77041,B09,BLK 541,POINT (41122.45210021641 39056.85279954039),253,254,3,PASIR RIS CENTRAL,PRSZ03,N,PASIR RIS,PR,EAST REGION,ER,FF244AAC9D31CDAF,2014-12-05,40755.9017,39341.7477,5273.2390021,1511487.38408
77049,B10,PASIR RIS TOWN PK,POINT (41166.30429999717 39074.59000156075),253,254,3,PASIR RIS CENTRAL,PRSZ03,N,PASIR RIS,PR,EAST REGION,ER,FF244AAC9D31CDAF,2014-12-05,40755.9017,39341.7477,5273.2390021,1511487.38408
77051,B07,BLK 115,POINT (41556.97910044435 39014.36789865978),245,246,5,PASIR RIS DRIVE,PRSZ05,N,PASIR RIS,PR,EAST REGION,ER,2B73597AF3F174F3,2014-12-05,42032.458,38988.2187,5311.06036561,1639669.01653
77059,B08,BLK 425,POINT (41553.97480265144 39047.05580321513),245,246,5,PASIR RIS DRIVE,PRSZ05,N,PASIR RIS,PR,EAST REGION,ER,2B73597AF3F174F3,2014-12-05,42032.458,38988.2187,5311.06036561,1639669.01653
77061,B01,RIS GRANDEUR,POINT (39914.25329862535 39524.68960046954),215,216,2,PASIR RIS WEST,PRSZ02,N,PASIR RIS,PR,EAST REGION,ER,504681216FE2A24B,2014-12-05,39851.4092,40140.2237,5128.49489035,1583440.16442
77069,B02,OPP RIS GRANDEUR,POINT (39956.21895820554 39557.60967976227),215,216,2,PASIR RIS WEST,PRSZ02,N,PASIR RIS,PR,EAST REGION,ER,504681216FE2A24B,2014-12-05,39851.4092,40140.2237,5128.49489035,1583440.16442
77071,B03,BLK 633,POINT (40014.94710044004 40016.50719886273),215,216,2,PASIR RIS WEST,PRSZ02,N,PASIR RIS,PR,EAST REGION,ER,504681216FE2A24B,2014-12-05,39851.4092,40140.2237,5128.49489035,1583440.16442
77079,B04,ELIAS MALL,POINT (40041.79923021514 40038.95387670584),215,216,2,PASIR RIS WEST,PRSZ02,N,PASIR RIS,PR,EAST REGION,ER,504681216FE2A24B,2014-12-05,39851.4092,40140.2237,5128.49489035,1583440.16442
77081,B03A,AFT PASIR RIS DR 3,POINT (40173.22510172613 40249.76729675382),215,216,2,PASIR RIS WEST,PRSZ02,N,PASIR RIS,PR,EAST REGION,ER,504681216FE2A24B,2014-12-05,39851.4092,40140.2237,5128.49489035,1583440.16442
77089,B04A,BEF PASIR RIS DR 3,POINT (40183.46461884771 40229.95068065263),215,216,2,PASIR RIS WEST,PRSZ02,N,PASIR RIS,PR,EAST REGION,ER,504681216FE2A24B,2014-12-05,39851.4092,40140.2237,5128.49489035,1583440.16442
77091,B05,AFT PASIR RIS AVE,POINT (40485.05890223477 40267.82239743695),215,216,2,PASIR RIS WEST,PRSZ02,N,PASIR RIS,PR,EAST REGION,ER,504681216FE2A24B,2014-12-05,39851.4092,40140.2237,5128.49489035,1583440.16442
77099,B06,BEF PASIR RIS AVE,POINT (40577.25559977908 40261.75760307536),215,216,2,PASIR RIS WEST,PRSZ02,N,PASIR RIS,PR,EAST REGION,ER,504681216FE2A24B,2014-12-05,39851.4092,40140.2237,5128.49489035,1583440.16442
77101,B07,BEF PASIR RIS RD,POINT (40796.4468023628 40309.35770139843),215,216,2,PASIR RIS WEST,PRSZ02,N,PASIR RIS,PR,EAST REGION,ER,504681216FE2A24B,2014-12-05,39851.4092,40140.2237,5128.49489035,1583440.16442
77109,B08,AFT PASIR RIS RD,POINT (40791.89619996399 40280.89510113932),215,216,2,PASIR RIS WEST,PRSZ02,N,PASIR RIS,PR,EAST REGION,ER,504681216FE2A24B,2014-12-05,39851.4092,40140.2237,5128.49489035,1583440.16442
77111,B01,BEF PASIR RIS WAY,POINT (40577.54229670111 40466.91519795358),215,216,2,PASIR RIS WEST,PRSZ02,N,PASIR RIS,PR,EAST REGION,ER,504681216FE2A24B,2014-12-05,39851.4092,40140.2237,5128.49489035,1583440.16442
77119,B02,AFT PASIR RIS WAY,POINT (40599.14380147029 40465.82540113293),257,258,4,PASIR RIS PARK,PRSZ04,N,PASIR RIS,PR,EAST REGION,ER,9856E3CDCF57AD96,2014-12-05,41529.798,40218.9437,8533.96399773,1719704.59507
77129,B04,PASIR RIS PK,POINT (40289.41210181452 40657.48480144329),257,258,4,PASIR RIS PARK,PRSZ04,N,PASIR RIS,PR,EAST REGION,ER,9856E3CDCF57AD96,2014-12-05,41529.798,40218.9437,8533.96399773,1719704.59507
77131,B01,BLK 502,POINT (40598.68804617226 39737.78188282065),253,254,3,PASIR RIS CENTRAL,PRSZ03,N,PASIR RIS,PR,EAST REGION,ER,FF244AAC9D31CDAF,2014-12-05,40755.9017,39341.7477,5273.2390021,1511487.38408
77139,B02,BLK 582,POINT (40591.64240034856 39679.34689963982),253,254,3,PASIR RIS CENTRAL,PRSZ03,N,PASIR RIS,PR,EAST REGION,ER,FF244AAC9D31CDAF,2014-12-05,40755.9017,39341.7477,5273.2390021,1511487.38408
77141,B03,BLK 519,POINT (40460.43659780081 39535.53369997069),253,254,3,PASIR RIS CENTRAL,PRSZ03,N,PASIR RIS,PR,EAST REGION,ER,FF244AAC9D31CDAF,2014-12-05,40755.9017,39341.7477,5273.2390021,1511487.38408
77161,B04,BLK 741,POINT (39490.78420275263 39941.56522821076),215,216,2,PASIR RIS WEST,PRSZ02,N,PASIR RIS,PR,EAST REGION,ER,504681216FE2A24B,2014-12-05,39851.4092,40140.2237,5128.49489035,1583440.16442
77169,B03,OPP BLK 742,POINT (39459.42762961611 39872.64136482403),215,216,2,PASIR RIS WEST,PRSZ02,N,PASIR RIS,PR,EAST REGION,ER,504681216FE2A24B,2014-12-05,39851.4092,40140.2237,5128.49489035,1583440.16442
77171,B04,AFT PASIR RIS STN EXIT A,POINT (41064.77970154025 39424.55570056662),253,254,3,PASIR RIS CENTRAL,PRSZ03,N,PASIR RIS,PR,EAST REGION,ER,FF244AAC9D31CDAF,2014-12-05,40755.9017,39341.7477,5273.2390021,1511487.38408
77179,B03,PASIR RIS TOWN PK,POINT (41079.22850294225 39400.85680127889),253,254,3,PASIR RIS CENTRAL,PRSZ03,N,PASIR RIS,PR,EAST REGION,ER,FF244AAC9D31CDAF,2014-12-05,40755.9017,39341.7477,5273.2390021,1511487.38408
77181,B01A,BLK 638,POINT (39991.0158019904 39773.39180023596),215,216,2,PASIR RIS WEST,PRSZ02,N,PASIR RIS,PR,EAST REGION,ER,504681216FE2A24B,2014-12-05,39851.4092,40140.2237,5128.49489035,1583440.16442
77189,B02A,BLK 613,POINT (40011.04589950759 39721.62400234863),215,216,2,PASIR RIS WEST,PRSZ02,N,PASIR RIS,PR,EAST REGION,ER,504681216FE2A24B,2014-12-05,39851.4092,40140.2237,5128.49489035,1583440.16442
77191,B13,BLK 500A,POINT (40538.40969828982 39840.55690071732),253,254,3,PASIR RIS CENTRAL,PRSZ03,N,PASIR RIS,PR,EAST REGION,ER,FF244AAC9D31CDAF,2014-12-05,40755.9017,39341.7477,5273.2390021,1511487.38408
77199,B14,OPP BLK 500A,POINT (40506.47169819847 39895.74539803155),253,254,3,PASIR RIS CENTRAL,PRSZ03,N,PASIR RIS,PR,EAST REGION,ER,FF244AAC9D31CDAF,2014-12-05,40755.9017,39341.7477,5273.2390021,1511487.38408
77201,B15,PASIR RIS ELIAS CC,POINT (40171.22279759496 40074.29730209149),215,216,2,PASIR RIS WEST,PRSZ02,N,PASIR RIS,PR,EAST REGION,ER,504681216FE2A24B,2014-12-05,39851.4092,40140.2237,5128.49489035,1583440.16442
77209,B16,OPP PASIR RIS ELIAS CC,POINT (40179.22215260286 40109.05490442365),215,216,2,PASIR RIS WEST,PRSZ02,N,PASIR RIS,PR,EAST REGION,ER,504681216FE2A24B,2014-12-05,39851.4092,40140.2237,5128.49489035,1583440.16442
77211,B17,BLK 626,POINT (39971.43790196907 40221.25369910896),215,216,2,PASIR RIS WEST,PRSZ02,N,PASIR RIS,PR,EAST REGION,ER,504681216FE2A24B,2014-12-05,39851.4092,40140.2237,5128.49489035,1583440.16442
77219,B18,OPP BLK 626,POINT (39950.60339760408 40280.75610257313),215,216,2,PASIR RIS WEST,PRSZ02,N,PASIR RIS,PR,EAST REGION,ER,504681216FE2A24B,2014-12-05,39851.4092,40140.2237,5128.49489035,1583440.16442
77221,B01,BLK 651,POINT (39673.34945446625 40159.97164137103),215,216,2,PASIR RIS WEST,PRSZ02,N,PASIR RIS,PR,EAST REGION,ER,504681216FE2A24B,2014-12-05,39851.4092,40140.2237,5128.49489035,1583440.16442
77231,B19,MERIDIAN JC,POINT (39685.36129903141 39861.77480297349),215,216,2,PASIR RIS WEST,PRSZ02,N,PASIR RIS,PR,EAST REGION,ER,504681216FE2A24B,2014-12-05,39851.4092,40140.2237,5128.49489035,1583440.16442
77239,B20,BLK 643,POINT (39638.25652089436 39940.15830501728),215,216,2,PASIR RIS WEST,PRSZ02,N,PASIR RIS,PR,EAST REGION,ER,504681216FE2A24B,2014-12-05,39851.4092,40140.2237,5128.49489035,1583440.16442
77241,B17,OPP BLK 640,POINT (39895.20549813565 39706.21710226499),215,216,2,PASIR RIS WEST,PRSZ02,N,PASIR RIS,PR,EAST REGION,ER,504681216FE2A24B,2014-12-05,39851.4092,40140.2237,5128.49489035,1583440.16442
77249,B18,BLK 640,POINT (39862.65139735769 39771.92840103433),215,216,2,PASIR RIS WEST,PRSZ02,N,PASIR RIS,PR,EAST REGION,ER,504681216FE2A24B,2014-12-05,39851.4092,40140.2237,5128.49489035,1583440.16442
77251,B19,BLK 713,POINT (39711.92760318331 40472.97450049222),215,216,2,PASIR RIS WEST,PRSZ02,N,PASIR RIS,PR,EAST REGION,ER,504681216FE2A24B,2014-12-05,39851.4092,40140.2237,5128.49489035,1583440.16442
77259,B20,OPP BLK 713,POINT (39716.10540189315 40516.29339937679),215,216,2,PASIR RIS WEST,PRSZ02,N,PASIR RIS,PR,EAST REGION,ER,504681216FE2A24B,2014-12-05,39851.4092,40140.2237,5128.49489035,1583440.16442
77261,B02,BLK 717,POINT (39441.99849774037 40527.09370291047),215,216,2,PASIR RIS WEST,PRSZ02,N,PASIR RIS,PR,EAST REGION,ER,504681216FE2A24B,2014-12-05,39851.4092,40140.2237,5128.49489035,1583440.16442
77269,B01,OPP BLK 717,POINT (39406.21280238498 40546.41899887845),264,265,1,PASIR RIS WAFER FAB PARK,PRSZ01,N,PASIR RIS,PR,EAST REGION,ER,9658EA18C574343B,2014-12-05,38612.4965,41196.6819,10606.6469042,5325421.57516
77271,B04,AFT PASIR RIS ST 72,POINT (39309.66759756673 40281.14810123853),215,216,2,PASIR RIS WEST,PRSZ02,N,PASIR RIS,PR,EAST REGION,ER,504681216FE2A24B,2014-12-05,39851.4092,40140.2237,5128.49489035,1583440.16442
77279,B03,AFT PASIR RIS IND DR 1,POINT (39281.67499702238 40314.25649989396),264,265,1,PASIR RIS WAFER FAB PARK,PRSZ01,N,PASIR RIS,PR,EAST REGION,ER,9658EA18C574343B,2014-12-05,38612.4965,41196.6819,10606.6469042,5325421.57516
77281,B21,BLK 740,POINT (39437.65179907158 40045.06349674985),215,216,2,PASIR RIS WEST,PRSZ02,N,PASIR RIS,PR,EAST REGION,ER,504681216FE2A24B,2014-12-05,39851.4092,40140.2237,5128.49489035,1583440.16442
77289,B22,BLK 738,POINT (39411.88466737326 40102.82967886515),215,216,2,PASIR RIS WEST,PRSZ02,N,PASIR RIS,PR,EAST REGION,ER,504681216FE2A24B,2014-12-05,39851.4092,40140.2237,5128.49489035,1583440.16442
77291,B01,BLK 753,POINT (39288.95608495362 39931.98725793324),215,216,2,PASIR RIS WEST,PRSZ02,N,PASIR RIS,PR,EAST REGION,ER,504681216FE2A24B,2014-12-05,39851.4092,40140.2237,5128.49489035,1583440.16442
77301,B05,BLK 778,POINT (39719.17150249612 39584.11109855399),215,216,2,PASIR RIS WEST,PRSZ02,N,PASIR RIS,PR,EAST REGION,ER,504681216FE2A24B,2014-12-05,39851.4092,40140.2237,5128.49489035,1583440.16442
77309,B06,OPP BLK 778,POINT (39737.05110247154 39590.20459957235),215,216,2,PASIR RIS WEST,PRSZ02,N,PASIR RIS,PR,EAST REGION,ER,504681216FE2A24B,2014-12-05,39851.4092,40140.2237,5128.49489035,1583440.16442
77311,B03,BET BLKS 771/772,POINT (39531.2766016135 39749.381999081),215,216,2,PASIR RIS WEST,PRSZ02,N,PASIR RIS,PR,EAST REGION,ER,504681216FE2A24B,2014-12-05,39851.4092,40140.2237,5128.49489035,1583440.16442
77319,B04,OPP BLKS 771/772,POINT (39604.76519960258 39724.217799576),215,216,2,PASIR RIS WEST,PRSZ02,N,PASIR RIS,PR,EAST REGION,ER,504681216FE2A24B,2014-12-05,39851.4092,40140.2237,5128.49489035,1583440.16442
77321,B02,AFT PASIR RIS ST 53,POINT (40804.04110242333 39463.9119983539),253,254,3,PASIR RIS CENTRAL,PRSZ03,N,PASIR RIS,PR,EAST REGION,ER,FF244AAC9D31CDAF,2014-12-05,40755.9017,39341.7477,5273.2390021,1511487.38408
77329,B01,BEF PASIR RIS ST 53,POINT (40771.71390238311 39472.09280134365),253,254,3,PASIR RIS CENTRAL,PRSZ03,N,PASIR RIS,PR,EAST REGION,ER,FF244AAC9D31CDAF,2014-12-05,40755.9017,39341.7477,5273.2390021,1511487.38408
77331,B06,BLK 747A,POINT (39143.51020328049 40041.42200227641),215,216,2,PASIR RIS WEST,PRSZ02,N,PASIR RIS,PR,EAST REGION,ER,504681216FE2A24B,2014-12-05,39851.4092,40140.2237,5128.49489035,1583440.16442
77339,B05,AFT TPE,POINT (39074.55410183594 40009.41279990971),264,265,1,PASIR RIS WAFER FAB PARK,PRSZ01,N,PASIR RIS,PR,EAST REGION,ER,9658EA18C574343B,2014-12-05,38612.4965,41196.6819,10606.6469042,5325421.57516
77341,B02,OPP BLK 569,POINT (40815.28033594694 39079.51637798548),253,254,3,PASIR RIS CENTRAL,PRSZ03,N,PASIR RIS,PR,EAST REGION,ER,FF244AAC9D31CDAF,2014-12-05,40755.9017,39341.7477,5273.2390021,1511487.38408
77349,B01,BLK 569,POINT (40844.49572519865 39091.78417978622),253,254,3,PASIR RIS CENTRAL,PRSZ03,N,PASIR RIS,PR,EAST REGION,ER,FF244AAC9D31CDAF,2014-12-05,40755.9017,39341.7477,5273.2390021,1511487.38408
77351,B04,BLK 562,POINT (41005.31200481486 38878.80600457825),253,254,3,PASIR RIS CENTRAL,PRSZ03,N,PASIR RIS,PR,EAST REGION,ER,FF244AAC9D31CDAF,2014-12-05,40755.9017,39341.7477,5273.2390021,1511487.38408
77359,B03,BLK 564,POINT (40992.39499957208 38899.93729840964),253,254,3,PASIR RIS CENTRAL,PRSZ03,N,PASIR RIS,PR,EAST REGION,ER,FF244AAC9D31CDAF,2014-12-05,40755.9017,39341.7477,5273.2390021,1511487.38408
77361,B06,BLK 555,POINT (41175.68647886533 38886.0852244962),253,254,3,PASIR RIS CENTRAL,PRSZ03,N,PASIR RIS,PR,EAST REGION,ER,FF244AAC9D31CDAF,2014-12-05,40755.9017,39341.7477,5273.2390021,1511487.38408
77369,B05,OPP BLK 555,POINT (41172.43009847775 38933.69269585609),253,254,3,PASIR RIS CENTRAL,PRSZ03,N,PASIR RIS,PR,EAST REGION,ER,FF244AAC9D31CDAF,2014-12-05,40755.9017,39341.7477,5273.2390021,1511487.38408
77371,B02,AFT PASIR RIS DR 3,POINT (40778.01341936924 39615.0239429567),253,254,3,PASIR RIS CENTRAL,PRSZ03,N,PASIR RIS,PR,EAST REGION,ER,FF244AAC9D31CDAF,2014-12-05,40755.9017,39341.7477,5273.2390021,1511487.38408
77379,B01,BEF PASIR RIS DR 3,POINT (40770.39340279158 39645.34525465965),253,254,3,PASIR RIS CENTRAL,PRSZ03,N,PASIR RIS,PR,EAST REGION,ER,FF244AAC9D31CDAF,2014-12-05,40755.9017,39341.7477,5273.2390021,1511487.38408
78049,NIL,BLK 612,POINT (40091.44824055769 39599.17757162265),215,216,2,PASIR RIS WEST,PRSZ02,N,PASIR RIS,PR,EAST REGION,ER,504681216FE2A24B,2014-12-05,39851.4092,40140.2237,5128.49489035,1583440.16442
78051,B03,BLK 197,POINT (42228.7867014287 38706.5265016295),245,246,5,PASIR RIS DRIVE,PRSZ05,N,PASIR RIS,PR,EAST REGION,ER,2B73597AF3F174F3,2014-12-05,42032.458,38988.2187,5311.06036561,1639669.01653
78059,B04,BLK 210,POINT (42227.00690193661 38754.74279965088),245,246,5,PASIR RIS DRIVE,PRSZ05,N,PASIR RIS,PR,EAST REGION,ER,2B73597AF3F174F3,2014-12-05,42032.458,38988.2187,5311.06036561,1639669.01653
78061,B05,BLK 104,POINT (41922.1338022165 38923.47939690948),245,246,5,PASIR RIS DRIVE,PRSZ05,N,PASIR RIS,PR,EAST REGION,ER,2B73597AF3F174F3,2014-12-05,42032.458,38988.2187,5311.06036561,1639669.01653
78069,B06,BLK 442,POINT (41896.6893019164 38968.90780268796),245,246,5,PASIR RIS DRIVE,PRSZ05,N,PASIR RIS,PR,EAST REGION,ER,2B73597AF3F174F3,2014-12-05,42032.458,38988.2187,5311.06036561,1639669.01653
78071,B02,BLK 446,POINT (41783.71909752581 39142.63049994409),245,246,5,PASIR RIS DRIVE,PRSZ05,N,PASIR RIS,PR,EAST REGION,ER,2B73597AF3F174F3,2014-12-05,42032.458,38988.2187,5311.06036561,1639669.01653
78079,B01,BLK 429,POINT (41753.561200561 39117.73769682646),245,246,5,PASIR RIS DRIVE,PRSZ05,N,PASIR RIS,PR,EAST REGION,ER,2B73597AF3F174F3,2014-12-05,42032.458,38988.2187,5311.06036561,1639669.01653
78081,B04,BLK 467,POINT (41692.24691136647 39514.56541163102),245,246,5,PASIR RIS DRIVE,PRSZ05,N,PASIR RIS,PR,EAST REGION,ER,2B73597AF3F174F3,2014-12-05,42032.458,38988.2187,5311.06036561,1639669.01653
78089,B03,BLK 405,POINT (41664.76219883468 39519.49170224555),245,246,5,PASIR RIS DRIVE,PRSZ05,N,PASIR RIS,PR,EAST REGION,ER,2B73597AF3F174F3,2014-12-05,42032.458,38988.2187,5311.06036561,1639669.01653
78091,B01,OPP DOWNTOWN EAST,POINT (41680.154999719 39860.03000065126),257,258,4,PASIR RIS PARK,PRSZ04,N,PASIR RIS,PR,EAST REGION,ER,9856E3CDCF57AD96,2014-12-05,41529.798,40218.9437,8533.96399773,1719704.59507
78099,NIL,AFT LOYANG GDNS,POINT (41773.48773232941 39950.89782885648),257,258,4,PASIR RIS PARK,PRSZ04,N,PASIR RIS,PR,EAST REGION,ER,9856E3CDCF57AD96,2014-12-05,41529.798,40218.9437,8533.96399773,1719704.59507
78101,B11,OPP DOWNTOWN EAST,POINT (41424.05889862403 39673.21370171942),245,246,5,PASIR RIS DRIVE,PRSZ05,N,PASIR RIS,PR,EAST REGION,ER,2B73597AF3F174F3,2014-12-05,42032.458,38988.2187,5311.06036561,1639669.01653
78109,B12,DOWNTOWN EAST,POINT (41423.97549816314 39706.30410013348),257,258,4,PASIR RIS PARK,PRSZ04,N,PASIR RIS,PR,EAST REGION,ER,9856E3CDCF57AD96,2014-12-05,41529.798,40218.9437,8533.96399773,1719704.59507
78111,B09,BLK 479,POINT (41872.28556807525 39711.36181825586),245,246,5,PASIR RIS DRIVE,PRSZ05,N,PASIR RIS,PR,EAST REGION,ER,2B73597AF3F174F3,2014-12-05,42032.458,38988.2187,5311.06036561,1639669.01653
78119,B10,OPP BLK 479,POINT (41882.85619195551 39740.31473533437),257,258,4,PASIR RIS PARK,PRSZ04,N,PASIR RIS,PR,EAST REGION,ER,9856E3CDCF57AD96,2014-12-05,41529.798,40218.9437,8533.96399773,1719704.59507
78121,B07,BET BLKS 232 / 233,POINT (42313.52620306518 39652.46940318868),245,246,5,PASIR RIS DRIVE,PRSZ05,N,PASIR RIS,PR,EAST REGION,ER,2B73597AF3F174F3,2014-12-05,42032.458,38988.2187,5311.06036561,1639669.01653
78129,B08,OPP BLK 233,POINT (42337.8187010875 39681.41599674895),257,258,4,PASIR RIS PARK,PRSZ04,N,PASIR RIS,PR,EAST REGION,ER,9856E3CDCF57AD96,2014-12-05,41529.798,40218.9437,8533.96399773,1719704.59507
78131,B05,PASIR RIS PR SCH,POINT (42511.85189756658 39457.97770079598),245,246,5,PASIR RIS DRIVE,PRSZ05,N,PASIR RIS,PR,EAST REGION,ER,2B73597AF3F174F3,2014-12-05,42032.458,38988.2187,5311.06036561,1639669.01653
78139,B06,OPP PASIR RIS PR SCH,POINT (42543.33540310245 39464.6828007903),257,258,4,PASIR RIS PARK,PRSZ04,N,PASIR RIS,PR,EAST REGION,ER,9856E3CDCF57AD96,2014-12-05,41529.798,40218.9437,8533.96399773,1719704.59507
78141,B03,GREENVIEW SEC SCH,POINT (42504.19050089456 39128.59470079094),245,246,5,PASIR RIS DRIVE,PRSZ05,N,PASIR RIS,PR,EAST REGION,ER,2B73597AF3F174F3,2014-12-05,42032.458,38988.2187,5311.06036561,1639669.01653
78149,B04,OPP GREENVIEW SEC SCH,POINT (42560.11180013511 39073.50209915452),228,229,6,LOYANG WEST,PRSZ06,N,PASIR RIS,PR,EAST REGION,ER,05FD555397CBEE7A,2014-12-05,43294.8337,39888.7716,6203.00206517,2114789.48841
78151,B04,BLK 230,POINT (42182.83430181164 39370.58160240762),245,246,5,PASIR RIS DRIVE,PRSZ05,N,PASIR RIS,PR,EAST REGION,ER,2B73597AF3F174F3,2014-12-05,42032.458,38988.2187,5311.06036561,1639669.01653
78159,B03,OPP BLK 230,POINT (42160.00340098608 39392.95740140975),245,246,5,PASIR RIS DRIVE,PRSZ05,N,PASIR RIS,PR,EAST REGION,ER,2B73597AF3F174F3,2014-12-05,42032.458,38988.2187,5311.06036561,1639669.01653
78161,B02,BLK 216,POINT (42151.34789854754 39000.64230169356),245,246,5,PASIR RIS DRIVE,PRSZ05,N,PASIR RIS,PR,EAST REGION,ER,2B73597AF3F174F3,2014-12-05,42032.458,38988.2187,5311.06036561,1639669.01653
78169,B01,OPP BLK 216,POINT (42126.63649720605 39016.71130308323),245,246,5,PASIR RIS DRIVE,PRSZ05,N,PASIR RIS,PR,EAST REGION,ER,2B73597AF3F174F3,2014-12-05,42032.458,38988.2187,5311.06036561,1639669.01653
78171,B01,BLK 108,POINT (41739.08701267932 38881.34100893699),245,246,5,PASIR RIS DRIVE,PRSZ05,N,PASIR RIS,PR,EAST REGION,ER,2B73597AF3F174F3,2014-12-05,42032.458,38988.2187,5311.06036561,1639669.01653
78179,B02,OPP BLK 108,POINT (41711.34401284903 38872.47996578366),245,246,5,PASIR RIS DRIVE,PRSZ05,N,PASIR RIS,PR,EAST REGION,ER,2B73597AF3F174F3,2014-12-05,42032.458,38988.2187,5311.06036561,1639669.01653
78181,B03,BEF BLK 187,POINT (41998.59680320695 38530.7432024274),245,246,5,PASIR RIS DRIVE,PRSZ05,N,PASIR RIS,PR,EAST REGION,ER,2B73597AF3F174F3,2014-12-05,42032.458,38988.2187,5311.06036561,1639669.01653
78189,B04,OPP BLK 187,POINT (41985.3676089514 38513.41295636818),245,246,5,PASIR RIS DRIVE,PRSZ05,N,PASIR RIS,PR,EAST REGION,ER,2B73597AF3F174F3,2014-12-05,42032.458,38988.2187,5311.06036561,1639669.01653
78191,B05,AFT BLK 182,POINT (42301.61127729341 38556.26821866073),245,246,5,PASIR RIS DRIVE,PRSZ05,N,PASIR RIS,PR,EAST REGION,ER,2B73597AF3F174F3,2014-12-05,42032.458,38988.2187,5311.06036561,1639669.01653
78199,B06,OPP WHITE SANDS PRI SCH,POINT (42305.52220113017 38525.21800607629),245,246,5,PASIR RIS DRIVE,PRSZ05,N,PASIR RIS,PR,EAST REGION,ER,2B73597AF3F174F3,2014-12-05,42032.458,38988.2187,5311.06036561,1639669.01653
78201,B04,OPP BLK 242,POINT (42331.81790098641 39259.10110120289),245,246,5,PASIR RIS DRIVE,PRSZ05,N,PASIR RIS,PR,EAST REGION,ER,2B73597AF3F174F3,2014-12-05,42032.458,38988.2187,5311.06036561,1639669.01653
78209,B03,BLK 242,POINT (42341.78598871734 39253.54698697105),245,246,5,PASIR RIS DRIVE,PRSZ05,N,PASIR RIS,PR,EAST REGION,ER,2B73597AF3F174F3,2014-12-05,42032.458,38988.2187,5311.06036561,1639669.01653
78211,B02,BLK 204,POINT (42368.37049773522 38885.24640134536),245,246,5,PASIR RIS DRIVE,PRSZ05,N,PASIR RIS,PR,EAST REGION,ER,2B73597AF3F174F3,2014-12-05,42032.458,38988.2187,5311.06036561,1639669.01653
78219,B01,OPP BLK 204,POINT (42466.86110162921 38802.8031021785),245,246,5,PASIR RIS DRIVE,PRSZ05,N,PASIR RIS,PR,EAST REGION,ER,2B73597AF3F174F3,2014-12-05,42032.458,38988.2187,5311.06036561,1639669.01653
78221,B06,BLK 231A CP,POINT (42227.95549554005 39563.15640115552),245,246,5,PASIR RIS DRIVE,PRSZ05,N,PASIR RIS,PR,EAST REGION,ER,2B73597AF3F174F3,2014-12-05,42032.458,38988.2187,5311.06036561,1639669.01653
78229,B05,BLK 485,POINT (42206.4856097009 39570.2089051567),245,246,5,PASIR RIS DRIVE,PRSZ05,N,PASIR RIS,PR,EAST REGION,ER,2B73597AF3F174F3,2014-12-05,42032.458,38988.2187,5311.06036561,1639669.01653
78231,B01,OPP BLK 482,POINT (42075.22700116318 39495.9224020578),245,246,5,PASIR RIS DRIVE,PRSZ05,N,PASIR RIS,PR,EAST REGION,ER,2B73597AF3F174F3,2014-12-05,42032.458,38988.2187,5311.06036561,1639669.01653
78241,B03,BET BLKS 453/454,POINT (41831.01599705592 39344.96410308406),245,246,5,PASIR RIS DRIVE,PRSZ05,N,PASIR RIS,PR,EAST REGION,ER,2B73597AF3F174F3,2014-12-05,42032.458,38988.2187,5311.06036561,1639669.01653
78251,NIL,LIGHTHOUSE,POINT (42050.10902670305 40025.82250554673),257,258,4,PASIR RIS PARK,PRSZ04,N,PASIR RIS,PR,EAST REGION,ER,9856E3CDCF57AD96,2014-12-05,41529.798,40218.9437,8533.96399773,1719704.59507
